NAME,STAR,PER,MASS,SEP,R,PLANETDISCMETH,MSTAR,RSTAR,TEFF,DATE,DENSITY,LUMINOSITY,MISSION
Kepler-379 b,Kepler-379,20.09838,0.0123078,0.144671,0.148095,Transit,N/A,1.306,6054,2014,3.7893216650318187,2.0527924365820103,Kepler
Kepler-376 b,Kepler-376,4.920199,0.00371234,0.0566146,0.095459,Transit,N/A,1.175,5900,2014,4.26775356706621,1.4989004787646296,Kepler
HD 215497 c,HD 215497,567.94,0.327524,1.28243,N/A,RV,0.872,1.10659,5113,2010,N/A,0.7498349376714861,HD
Kepler-225 b,Kepler-225,6.738975,0.00554835,0.0698236,0.107057,Transit,N/A,0.48,3682,2014,4.521899151613585,0.037940812755002856,Kepler
CoRoT-17 b,CoRoT-17,3.7681,2.46001,0.0480499,1.02,Transit,1.04,1.5121,5740,2011,2.3181342729716654,2.2238096727458827,CoRoT
HD 20794 d,HD 20794,90.309,0.0147932,0.349781,N/A,RV,0.7,1.22683,5401,2011,N/A,1.1475047775824625,HD
xi Aql b,xi Aql,136.75,1.77912,0.53813,N/A,RV,1.11,10.45,4714,2008,N/A,48.31476952602736
Kepler-444 d,Kepler-444,6.189392,0.000340205,0.0601536,0.0483,Transit,0.758,0.752,5046,2010,3.019267071772257,0.32848359452652925,Kepler
Kepler-444 e,Kepler-444,7.743493,0.000377818,0.0698427,0.0498,Transit,0.758,0.752,5046,2010,3.0591223510651324,0.32848359452652925,Kepler
HD 33564 b,HD 33564,388,9.12785,1.1241,N/A,RV,1.25,N/A,6250,2005,N/A,N/A,HD
HD 40979 b,HD 40979,264.15,4.02224,0.846038,N/A,RV,1.154,1.27973,6089.29,2003,N/A,2.017401554389928,HD
GJ 581 c,GJ 581,12.9182,0.0167756,0.0729238,N/A,RV,0.31,0.299,3498,2007,N/A,0.01199252453808169,GJ
HD 10180 c,HD 10180,5.75962,0.0415054,0.0641175,N/A,RV,1.06,1.10851,5911,2011,N/A,1.344039667483039,HD
WASP-31 b,WASP-31,3.405909,0.479329,0.0466223,1.537,Transit,1.165,1.252,6302,2011,0.1320122804456153,2.2151914762537768,WASP
bet UMi b,bet UMi,522.3,6.1,1.4219,N/A,RV,1.4,38.3,4126,2014,N/A,380.8934119385686
HD 134987 c,HD 134987,5000,0.804926,5.82513,N/A,RV,1.054,1.16572,5749.68,2000,N/A,1.3306143786559819,HD
Kepler-102 d,Kepler-102,10.3117,0.00574989,0.0860714,0.105263,Transit,0.8,0.74,4903,2014,4.929859444482796,0.28353066140302025,Kepler
Kepler-164 d,Kepler-164,28.986769,0.0190864,0.184674,0.218574,Transit,N/A,1.148,5888,2014,1.8278087480899379,1.4192012989289977,Kepler
HD 40307 b,HD 40307,4.3115,0.0129071,0.0468927,N/A,RV,0.74,0.839223,4977,2009,N/A,0.3871812673179162,HD
WASP-101 b,WASP-101,3.585722,0.5,0.0505526,1.41,Transit,1.34,1.29,6380,2013,0.17836715984616566,2.4703082798311096,WASP
Kepler-199 c,Kepler-199,67.093408,0.0316029,0.323142,0.289946,Transit,N/A,0.967,5644,2014,1.2965157663588598,0.8501390923983386,Kepler
Kepler-344 b,Kepler-344,21.963945,0.0210192,0.15349,0.232849,Transit,N/A,0.976,5774,2014,1.664927328011216,0.9486276347232918,Kepler
Kepler-132 b,Kepler-132,6.178196,0.0057099,0.0658943,0.107949,Transit,N/A,1.178,6003,2014,4.5391534259166395,1.6145554794475903,Kepler
iota Dra b,iota Dra,511.098,9.31534,1.31029,N/A,RV,1.14,11.99,4528,2002,N/A,54.14433916041515
HD 108874 b,HD 108874,394.48124,1.2902,1.03527,N/A,RV,0.95,1.12115,5550.95,2003,N/A,1.0692659146233008,HD
Kepler-250 d,Kepler-250,17.648312,0.0163243,0.132661,0.194487,Transit,N/A,0.805,5160,2014,2.219039670018362,0.4116039992053141,Kepler
Kepler-256 d,Kepler-256,5.839172,0.0194307,0.0634611,0.221251,Transit,N/A,1.301,5551,2014,1.7940516845288839,1.439887365633906,Kepler
Kepler-187 b,Kepler-187,4.938864,0.00960182,0.0567577,0.125792,Transit,N/A,1.287,6105,2014,4.823882541991872,2.0615258526912794,Kepler
HD 4732 b,HD 4732,360.2,2.37727,1.19218,N/A,RV,1.74,5.55146,4959,2013,N/A,16.69859307398292,HD
Kepler-374 d,Kepler-374,5.028219,0.00749504,0.0574402,0.11687,Transit,N/A,0.911,5977,2014,4.695340081821589,0.9489837937070357,Kepler
Kepler-383 c,Kepler-383,31.200751,0.00621274,0.193962,0.110625,Transit,N/A,0.672,4710,2014,4.589079259155877,0.19911830797387972,Kepler
HD 23596 b,HD 23596,1561,7.74272,2.77219,N/A,RV,1.159,1.96615,5903.55,2003,N/A,4.207026979455003,HD
Kepler-295 b,Kepler-295,12.645164,0.00587447,0.106224,0.108841,Transit,N/A,0.898,5603,2014,4.556101084769575,0.7120724474562831,Kepler
Kepler-171 d,Kepler-171,39.595519,0.0139171,0.227355,0.168615,Transit,N/A,0.839,5642,2014,2.903102420847899,0.6390653450655154,Kepler
HD 25171 b,HD 25171,1845,0.956204,3.03064,N/A,RV,1.09,1.06877,6160,2011,N/A,1.4736025921780684,HD
HD 83443 b,HD 83443,2.985698,0.395855,0.0404623,N/A,RV,0.991,0.942509,5453.4,2002,N/A,0.7039299536298124,HD
Kepler-287 b,Kepler-287,20.342199,0.0177874,0.145838,0.207869,Transit,N/A,1.032,5806,2014,1.9803662750898494,1.084317680044439,Kepler
WASP-36 b,WASP-36,1.5373653,2.26929,0.0262601,1.269,Transit,1.02,0.943,5881,2012,1.110471363970659,0.9530531511192637,WASP
Kepler-213 c,Kepler-213,4.822962,0.0178911,0.0558662,0.208761,Transit,N/A,1.195,5696,2014,1.9664874008280067,1.3468050979532924,Kepler
Kepler-268 b,Kepler-268,25.934138,0.0202659,0.17147,0.227496,Transit,N/A,1.274,6081,2014,1.7212614058271969,1.988510498337926,Kepler
Kepler-430 b,Kepler-430,35.968,0.0330424,0.224449,0.296,Transit,1.166,1.485,5884,2010,1.2740858188309536,2.3682774624304197,Kepler
HD 43691 b,HD 43691,36.959999,2.49717,0.241901,N/A,RV,1.38,1.34586,6200,2007,N/A,2.398035168790274,HD
Kepler-204 b,Kepler-204,14.400974,0.0200225,0.115842,0.225711,Transit,N/A,1.238,5812,2014,1.741254927298713,1.5668691520457845,Kepler
Kepler-149 c,Kepler-149,55.328328,0.0119837,0.284166,0.143635,Transit,N/A,0.953,5381,2014,4.044010950110242,0.6822236773195233,Kepler
30 Ari B b,30 Ari B,335.1,9.87792,0.99475,N/A,RV,1.16,1.02283,6300,2009,N/A,1.4765839092492117
HAT-P-6 b,HAT-P-6,3.852985,1.05957,0.0523738,1.33,Transit,1.29,1.46,6570,2008,0.4503777855897648,3.558411821446363,HAT
Kepler-35 b,Kepler-35,131.458,0.127011,0.48628,0.728,Transit,0.8877,1.0284,N/A,2012,0.3291921179940836,N/A,Kepler
Kepler-397 b,Kepler-397,22.250949,0.0192003,0.154824,0.219467,Transit,N/A,0.767,5307,2014,1.8163626541499558,0.41809608120844227,Kepler
Kepler-129 c,Kepler-129,82.20017,0.0202659,0.369989,0.227496,Transit,N/A,1.641,5770,2014,1.7212614058271969,2.6742957445550957,Kepler
Kepler-398 c,Kepler-398,11.419412,0.00302153,0.0992436,0.0901062,Transit,N/A,0.613,4493,2014,4.13014326781328,0.13720048353161104,Kepler
Kepler-211 b,Kepler-211,4.138575,0.00656354,0.0504476,0.11241,Transit,N/A,0.816,5123,2014,4.620888864328456,0.41092896996881756,Kepler
Kepler-242 b,Kepler-242,8.20395,0.0210192,0.0796077,0.232849,Transit,N/A,0.85,5020,2014,1.664927328011216,0.4110945682634168,Kepler
Kepler-138 b,Kepler-138,10.312364,0.00021,0.074609,0.047,Transit,0.521,0.442,3841,2014,2.0226835926555182,0.038098755172245084,Kepler
Kepler-389 b,Kepler-389,3.244107,0.0120453,0.0428881,0.134713,Transit,N/A,0.792,5376,2014,4.927099450311503,0.46943603273311607,Kepler
PSR B1257+12 A,PSR B1257+12,25.262,0.0000629267,0.168494,N/A,Timing,N/A,N/A,N/A,1992,N/A,N/A
BD -08 2823 c,BD -08 2823,237.6,0.328101,0.679166,N/A,RV,0.74,1.27853,4746,2010,N/A,0.7430564356594307,BD
4 UMa b,4 UMa,269.29999,7.13242,0.876999,N/A,RV,1.234,34.6101,4415,2007,N/A,407.77214754740083
Qatar-1 b,Qatar-1,1.420033,1.08979,0.0234308,1.164,Transit,0.85,0.823,4861,2011,0.6910128256214337,0.33883726943091325
HD 10697 b,HD 10697,1075.2,6.23505,2.13177,N/A,RV,1.112,1.54131,5680.44,2000,N/A,2.216138601584324,HD
Kepler-194 b,Kepler-194,2.092281,0.0120453,0.032015,0.134713,Transit,N/A,1.025,6089,2014,4.927099450311503,1.2939593870677568,Kepler
Kepler-221 d,Kepler-221,10.04156,0.022635,0.0910907,0.243554,Transit,N/A,0.821,5243,2014,1.566739994059351,0.45634654163193766,Kepler
Kepler-338 d,Kepler-338,44.431014,0.0268614,0.245507,0.267642,Transit,N/A,1.735,5923,2014,1.4010965868628922,3.3193642124089573,Kepler
Kepler-32 e,Kepler-32,2.896,0.0117511,0.0323795,0.133702,Transit,0.54,0.53,3793,2011,4.916624505780989,0.052092131540689604,Kepler
HD 113337 b,HD 113337,324,2.83,1.03346,N/A,RV,1.4,1.5,6576.58,2013,N/A,3.771134015341506,HD
Kepler-146 b,Kepler-146,31.158799,0.0427893,0.193788,0.330984,Transit,N/A,1.208,5948,2014,1.1800934829108798,1.6364650198326416,Kepler
Kepler-11 f,Kepler-11,46.6888,0.00723031,0.250413,0.221888,Transit,0.961,1.065,5663,2011,0.66184714817478,1.0451400265886097,Kepler
BD +20 2457 b,BD +20 2457,379.63,11.8883,1.04992,N/A,RV,1.06,32.9639,4259,2009,N/A,320.32936646406864,BD
Kepler-176 c,Kepler-176,12.759712,0.0208911,0.106865,0.231956,Transit,N/A,0.891,5232,2014,1.673966282130296,0.5329854678141619,Kepler
mu Ara d,mu Ara,9.6386,0.0345873,0.0927843,N/A,RV,1.147,1.25035,5784.28,2004,N/A,1.5680122320172782
HD 3651 b,HD 3651,62.218,0.228975,0.29472,N/A,RV,0.882,0.934685,5220.58,2003,N/A,0.5814261838293839,HD
KIC 11442793 d,KIC 11442793,56.73667,0.0247111,0.307074,0.256,Transit,1.2,1.2,6080,2013,1.472903902867769,1.7630548661375331,KIC,KIC
Kepler-442 b,Kepler-442,112.3053,0.00809285,0.386141,0.119548,Transit,0.609,0.598,4402,2010,4.736709787632786,0.12030717787533314,Kepler
HD 99706 b,HD 99706,868,1.40289,2.13423,N/A,RV,1.72,5.26341,4932,2011,N/A,14.686411505341194,HD
Kepler-251 b,Kepler-251,4.790936,0.00789025,0.0556186,0.118655,Transit,N/A,0.89,5526,2014,4.723183989093802,0.6617783484511908,Kepler
HD 169830 b,HD 169830,225.62,2.88946,0.813279,N/A,RV,1.407,1.80318,6221.43,2001,N/A,4.36443528492889,HD
Kepler-292 c,Kepler-292,3.715335,0.0110268,0.0469467,0.131145,Transit,N/A,0.826,5299,2014,4.888735219647228,0.4819753098824862,Kepler
HD 175541 b,HD 175541,297.3,0.52763,0.961227,N/A,RV,1.34,3.07498,5111,2007,N/A,5.780922313795741,HD
Kepler-324 b,Kepler-324,4.385315,0.00464108,0.0524333,0.101704,Transit,N/A,0.84,5194,2014,4.411712301860718,0.46010332507164936,Kepler
Kepler-250 c,Kepler-250,7.156804,0.0172808,0.0726807,0.203408,Transit,N/A,0.805,5160,2014,2.05334528671114,0.4116039992053141,Kepler
HD 202206 c,HD 202206,1383.4,2.33098,2.49004,N/A,RV,1.074,0.985786,5787.84,2005,N/A,0.9770580748627599,HD
Kepler-309 b,Kepler-309,5.923653,0.0116666,0.0640717,0.139174,Transit,N/A,0.721,4713,2014,4.327850101331813,0.2297996204317386,Kepler
HD 145457 b,HD 145457,176.3,2.97219,0.762504,N/A,RV,1.9,9.54834,4757,2010,N/A,41.828989627843825,HD
Kepler-261 c,Kepler-261,24.570858,0.0147725,0.165407,0.178428,Transit,N/A,0.794,5098,2014,2.6005619676127543,0.3815305757527627,Kepler
Kepler-336 c,Kepler-336,9.600001,0.0156092,0.0884004,0.187349,Transit,N/A,1.304,5867,2014,2.3737158950066197,1.8051302919939762,Kepler
HD 206610 b,HD 206610,610,1.97113,1.53703,N/A,RV,1.3,4.98482,4821,2010,N/A,12.026423855137796,HD
M 67 SAND 364 b,M 67 SAND 364,121.71,1.88274,0.531449,N/A,RV,1.35,20.1708,4284,2014,N/A,122.78155056884044
Kepler-100 b,Kepler-100,6.88705,0.0230941,0.072684,0.117763,Transit,1.08,1.49,5825,2014,14.14088825908507,2.290051632025199,Kepler
Kepler-365 b,Kepler-365,10.664903,0.0151,0.0948224,0.181997,Transit,N/A,1.048,6012,2014,2.504877491822524,1.2855455563084923,Kepler
HD 12661 c,HD 12661,1707.8812,1.9487,2.91927,N/A,RV,1.136,1.06782,5742.75,2003,N/A,1.1111297150454091,HD
Kepler-12 b,Kepler-12,4.4379637,0.431956,0.0556348,1.695,Transit,1.166,1.483,5947,2011,0.08870184105513326,2.4646943787683497,Kepler
Kepler-229 d,Kepler-229,41.194912,0.0469127,0.233437,0.343474,Transit,N/A,0.728,5120,2014,1.1577400474513209,0.32631093004000716,Kepler
KIC 11442793 c,KIC 11442793,8.719375,0.0053608,0.088103,0.106,Transit,1.2,1.2,6080,2013,4.501054171495598,1.7630548661375331,KIC,KIC
HAT-P-36 b,HAT-P-36,1.327347,1.83923,0.0238229,1.264,Transit,1.022,1.096,5560,2012,0.9107455355709936,1.0285118343149273,HAT
WASP-35 b,WASP-35,3.161575,0.717098,0.0431283,1.32,Transit,1.07,1.09,5990,2011,0.31178767847615424,1.3704061658406679,WASP
HD 69830 d,HD 69830,197,0.0563373,0.627426,N/A,RV,0.849,0.921634,5360,2006,N/A,0.6281525876496679,HD
CoRoT-22 b,CoRoT-22,9.75598,0.0383,0.0922129,0.445,Transit,1.099,1.136,5939,2014,0.4346312728467825,1.4384639502743168,CoRoT
HD 28254 b,HD 28254,1116,1.1614,2.14768,N/A,RV,1.06,1.56874,5664,2010,N/A,2.2692583286584953,HD
HD 81688 b,HD 81688,184.02,2.6907,0.811148,N/A,RV,2.1,20.8234,4753,2008,N/A,198.27299140950493,HD
HD 210277 b,HD 210277,442.19,1.27275,1.13105,N/A,RV,0.986,0.939154,5555.23,1999,N/A,0.7526114506898156,HD
Kepler-132 c,Kepler-132,6.414914,0.00692663,0.0675669,0.114194,Transit,N/A,1.178,6003,2014,4.651514327725826,1.6145554794475903,Kepler
WTS-1 b,WTS-1,3.352059,3.99885,0.0466301,1.49,Transit,1.2,1.15,6250,2012,1.208867047110517,1.8080264044049725
Kepler-322 b,Kepler-322,1.653888,0.00302153,0.0273702,0.0901062,Transit,N/A,0.89,5388,2014,4.13014326781328,0.5981076814107049,Kepler
HR 8799 c,HR 8799,82145,9.5,42.4842,1.2,Imaging,1.516,1.44,7193,2008,5.4977134233978235,4.973409778705577,HR
Kepler-51 b,Kepler-51,45.1555023,0.00661,0.248169,0.628398,Transit,1,0.91,5803,2011,0.026637858508099407,0.8413604349730041,Kepler
Kepler-252 b,Kepler-252,6.668391,0.00604207,0.0693352,0.109733,Transit,N/A,0.549,4208,2014,4.572737017684605,0.08467137881564624,Kepler
XO-1 b,XO-1,3.941534,0.918464,0.049283,1.206,Transit,1.027,0.934,5750,2006,0.523627498605885,0.8543860518909383
Kepler-63 b,Kepler-63,9.4341505,0.125283,0.0869107,0.545,Transit,0.984,0.901,5576,2013,0.773935678668992,0.7031203390003313,Kepler
Kepler-33 d,Kepler-33,21.77596,0.095206,0.166175,0.477,Transit,1.291,1.82,5904,2011,0.8772258331555656,3.6059291533076188,Kepler
Kepler-287 c,Kepler-287,44.851896,0.0318107,0.247055,0.290838,Transit,N/A,1.032,5806,2014,1.2930699174338085,1.084317680044439,Kepler
Kepler-245 b,Kepler-245,7.49019,0.0205131,0.0749207,0.22928,Transit,N/A,0.795,5100,2014,1.7019038029350648,0.38309279160731113,Kepler
Kepler-100 c,Kepler-100,12.8159,0,0.109963,0.196271,Transit,1.08,1.49,5825,2014,0.0,2.290051632025199,Kepler
GJ 15 A b,GJ 15 A,11.4433,0.0168,0.0716678,N/A,RV,0.375,0.3863,3567,2014,N/A,0.02164466518261024,GJ
Kepler-180 c,Kepler-180,41.885775,0.027035,0.236039,0.268534,Transit,N/A,1.063,5731,2014,1.3961457594497306,1.09213715289385,Kepler
Kepler-82 e,Kepler-82,5.902206,0.019315,0.063917,0.220359,Transit,N/A,0.945,5428,2014,1.8051137095026,0.6945635552329735,Kepler
Kepler-20 d,Kepler-20,77.61184,0.0236865,0.345324,0.24512,Transit,0.912,0.944,5466,2011,1.6082993241118513,0.7127078077786153,Kepler
Kepler-217 b,Kepler-217,5.374943,0.0167934,0.0600513,0.198947,Transit,N/A,1.799,6171,2014,2.132694649081228,4.205072916146598,Kepler
Kepler-235 e,Kepler-235,46.183669,0.0166981,0.251922,0.198055,Transit,N/A,0.554,4255,2014,2.1493733297779967,0.09013776921380101,Kepler
Kepler-227 c,Kepler-227,54.418694,0.0275635,0.281042,0.271211,Transit,N/A,1.091,5854,2014,1.381702978718939,1.252418263427251,Kepler
Kepler-169 d,Kepler-169,8.348125,0.00638668,0.0805377,0.111518,Transit,N/A,0.763,4997,2014,4.605136114923465,0.3252186870776556,Kepler
Kepler-254 b,Kepler-254,5.826662,0.0475314,0.0633704,0.345258,Transit,N/A,0.91,5957,2014,1.1549191582873266,0.9342910822920283,Kepler
Kepler-79 e,Kepler-79,81.065298,0.0129,0.366575,0.318,Transit,N/A,1.403,6189,2014,0.4011534956936583,2.5875353480896437,Kepler
Kepler-241 b,Kepler-241,12.718092,0.0177874,0.106632,0.207869,Transit,N/A,0.668,4699,2014,1.9803662750898494,0.1949232857794449,Kepler
55 Cnc b,55 Cnc,14.651,0.801471,0.113377,N/A,RV,0.905,0.943,5196,1997,N/A,0.5807496725696116
Kepler-380 c,Kepler-380,7.630004,0.00674351,0.0758501,0.113302,Transit,N/A,1.224,6045,2014,4.636342470967125,1.7924088308960768,Kepler
Kepler-384 b,Kepler-384,22.597053,0.00436179,0.156426,0.0999197,Transit,N/A,0.882,5577,2014,4.372336907728829,0.6742621278218065,Kepler
Kepler-193 c,Kepler-193,50.697494,0.0229193,0.26808,0.245339,Transit,N/A,1.147,6335,2014,1.5520432084055271,1.8984638472528377,Kepler
Kepler-368 c,Kepler-368,72.379334,0.0478436,0.339899,0.34615,Transit,N/A,2.019,5502,2014,1.1535411022175794,3.3469097418909026,Kepler
Kepler-102 f,Kepler-102,27.4536,0.00195073,0.165339,0.0785013,Transit,0.8,0.74,4903,2014,4.032448663895602,0.28353066140302025,Kepler
Kepler-131 c,Kepler-131,25.5169,0.0525494,0.170752,0.0749398,Transit,1.02,1.03,5685,2014,124.86260842497356,0.992853895323817,Kepler
Kepler-74 b,Kepler-74,7.340718,0.66711,0.0827067,1.32,Transit,1.4,1.51,6050,2011,0.29005335140835314,2.7369345484169587,Kepler
HD 207832 b,HD 207832,161.97,0.564176,0.569755,N/A,RV,0.94,0.901,5710,2012,N/A,0.7731843118523801,HD
M 67 YBP 1514 b,M 67 YBP 1514,5.118,0.397418,0.057344,N/A,RV,0.96,0.86358,5725,2014,N/A,0.7177879018678603
WASP-55 b,WASP-55,4.465633,0.571173,0.0532575,1.3,Transit,1.01,1.06,5900,2012,0.25997994254113,1.2198566431434588,WASP
Kepler-280 b,Kepler-280,2.139542,0.010538,0.0324953,0.12936,Transit,N/A,0.886,5744,2014,4.868110238026272,0.7656216173266976,Kepler
Kepler-325 c,Kepler-325,12.762172,0.0201438,0.106878,0.226604,Transit,N/A,1.003,5752,2014,1.7311747789109007,0.9866574377187216,Kepler
GJ 3293 b,GJ 3293,30.6,0.081,0.143394,N/A,RV,0.42,0.404,3466,2015,N/A,0.021104058510181167,GJ
HD 33283 b,HD 33283,18.179001,0.330171,0.145378,N/A,RV,1.24,1.45431,5995,2006,N/A,2.447708799007132,HD
OGLE-TR-111 b,OGLE-TR-111,4.0144479,0.55,0.0468733,1.051,Transit,0.852,0.831,5040,2004,0.47375823503781883,0.39922084714781814,OGLE
MOA-2007-BLG-400L b,MOA-2007-BLG-400L,N/A,0.83,6.5,N/A,Microlensing,0.3,N/A,N/A,2009,N/A,N/A,MOA
HD 10180 e,HD 10180,49.747,0.0797893,0.269917,N/A,RV,1.06,1.10851,5911,2011,N/A,1.344039667483039,HD
Kepler-185 b,Kepler-185,1.6329,0.00508144,0.0271381,0.10438,Transit,N/A,0.806,5208,2014,4.468246821234539,0.4281963927841809,Kepler
55 Cnc d,55 Cnc,4909,3.54451,5.47467,N/A,RV,0.905,0.943,5196,2002,N/A,0.5807496725696116
WASP-3 b,WASP-3,1.846834,2.01184,0.0314948,1.29,Transit,1.22,1.31,6400,2008,0.9371876101192483,2.5795948770758526,WASP
HD 148156 b,HD 148156,1027,0.847612,2.12913,N/A,RV,1.22,0.965665,6308,2010,N/A,1.3228443264375906,HD
Kepler-172 d,Kepler-172,14.627119,0.0169862,0.117052,0.200732,Transit,N/A,1.085,5526,2014,2.100141847520329,0.9835399775980975,Kepler
Kepler-182 c,Kepler-182,20.684342,0.0355742,0.147469,0.306004,Transit,N/A,1.146,6250,2014,1.2415266963871336,1.795470703461263,Kepler
TrES-5 b,TrES-5,1.4822446,1.7781,0.0245157,1.209,Transit,0.893,0.866,5171,2011,1.0061888723707435,0.48042207388756164
Kepler-49 e,Kepler-49,18.596108,0.0116666,0.137369,0.139174,Transit,N/A,0.559,4252,2014,4.327850101331813,0.0915136037023299,Kepler
HD 222155 b,HD 222155,3999,2.02633,5.13864,N/A,RV,1.13,1.67,5765,2012,N/A,2.7600643483241964,HD
Kepler-399 c,Kepler-399,26.67569,0.0100631,0.174723,0.127576,Transit,N/A,0.68,5502,2014,4.846487260225924,0.3796550562254799,Kepler
Kepler-175 c,Kepler-175,34.035257,0.0286557,0.205538,0.276563,Transit,N/A,1.01,6064,2014,1.3546622228883354,1.2358578958030535,Kepler
Kepler-391 c,Kepler-391,20.485435,0.0382517,0.146522,0.315818,Transit,N/A,3.569,4940,2014,1.2143456877958998,6.796571814565509,Kepler
HD 73526 b,HD 73526,188.3,2.8556,0.646509,N/A,RV,1.014,1.45542,5583.74,2003,N/A,1.8448728791665248,HD
Kepler-200 b,Kepler-200,8.594805,0.0158724,0.0821165,0.190026,Transit,N/A,0.944,5678,2014,2.313160407973368,0.8298785890501115,Kepler
HD 117207 b,HD 117207,2597,1.8189,3.73753,N/A,RV,1.031,0.951872,5723.69,2005,N/A,0.871265541839261,HD
Kepler-122 d,Kepler-122,21.587475,0.0165098,0.151731,0.196271,Transit,N/A,1.216,6050,2014,2.1836128297241166,1.7749154386316508,Kepler
HD 121504 b,HD 121504,63.330002,1.2223,0.328688,N/A,RV,1.18,0.844267,6075,2004,N/A,0.8698287861975913,HD
HD 156846 b,HD 156846,359.51001,11.0076,1.11751,N/A,RV,1.43,1.58242,6138,2008,N/A,3.1844914080984132,HD
Kepler-18 b,Kepler-18,3.504725,0.022,0.0447299,0.17843,Transit,0.972,1.108,5383,2011,3.872766251476863,0.9235620064574072,Kepler
HR 8799 d,HR 8799,41054,9.5,26.7553,1.37,Imaging,1.516,1.44,7193,2008,3.6945719998893325,4.973409778705577,HR
HAT-P-23 b,HAT-P-23,1.212884,2.09606,0.0231971,1.368,Transit,1.13,1.203,5905,2011,0.8187430920748711,1.576521438820268,HAT
HD 224693 b,HD 224693,26.73,0.714594,0.192441,N/A,RV,1.33,1.17028,6037,2006,N/A,1.6298712083554108,HD
Kepler-388 c,Kepler-388,13.297004,0.00170474,0.109844,0.0767241,Transit,N/A,0.586,4498,2014,3.77454818738371,0.1259395261624551,Kepler
Kepler-246 c,Kepler-246,11.187161,0.0117855,0.0978933,0.133821,Transit,N/A,0.831,5206,2014,4.917874369756636,0.4544726170757519,Kepler
HD 158038 b,HD 158038,521,1.79425,1.49788,N/A,RV,1.65,5.30151,4897,2011,N/A,14.48133513970896,HD
Kepler-240 b,Kepler-240,4.144495,0.00871939,0.0504957,0.122223,Transit,N/A,0.739,4985,2014,4.775617287658937,0.30216109517829054,Kepler
Kepler-26 c,Kepler-26,17.25204,0.0397121,0.113189,0.320884,Transit,0.65,0.59,3933,2011,1.2019347620902847,0.07462577037496988,Kepler
Kepler-143 c,Kepler-143,27.082511,0.0341953,0.176495,0.300651,Transit,N/A,1.359,5848,2014,1.2582898425668443,1.9353405125037189,Kepler
GJ 179 b,GJ 179,2288,0.824243,2.41241,N/A,RV,0.357,N/A,3370,2010,N/A,N/A,GJ
Kepler-206 b,Kepler-206,7.781987,0.00554835,0.0768541,0.107057,Transit,N/A,1.185,5764,2014,4.521899151613585,1.3887421203627124,Kepler
Kepler-22 b,Kepler-22,289.8623,0.0183345,0.848513,0.2125,Transit,0.97,0.979,5518,2011,1.9107087760179624,0.7961248621858447,Kepler
Kepler-68 c,Kepler-68,9.605085,0.015142,0.0907017,0.0849452,Transit,1.079,1.243,5793,2013,24.70409466800452,1.558997396106642,Kepler
Kepler-300 b,Kepler-300,10.446347,0.0123736,0.0935225,0.148987,Transit,N/A,0.9,5986,2014,3.7415639917434613,0.9317960979390287,Kepler
Kepler-110 c,Kepler-110,31.719775,0.0166036,0.196107,0.197163,Transit,N/A,1.149,5960,2014,2.1663480862013436,1.4924992270101634,Kepler
Kepler-42 d,Kepler-42,1.865169,0.000404706,0.0150222,0.0508067,Transit,0.13,0.17,3068,2011,3.0858791299946216,0.002294078540465778,Kepler
Kepler-357 d,Kepler-357,49.499875,0.0355742,0.263841,0.306004,Transit,N/A,0.834,5036,2014,1.2415266963871336,0.40083349506080945,Kepler
HD 143361 b,HD 143361,1086,3.03499,2.03474,N/A,RV,0.95,N/A,N/A,2009,N/A,N/A,HD
HD 155358 b,HD 155358,194.3,0.819484,0.626938,N/A,RV,0.87,1.49875,5760,2007,N/A,2.2153244689432006,HD
Kepler-134 b,Kepler-134,5.317429,0.0147725,0.0596222,0.178428,Transit,N/A,1.176,5983,2014,2.6005619676127543,1.5877410502112328,Kepler
Kepler-369 b,Kepler-369,2.732756,0.00450004,0.0382537,0.100812,Transit,N/A,0.471,3591,2014,4.392198027620707,0.03305159734691284,Kepler
HD 192310 b,HD 192310,74.72,0.0531258,0.322307,N/A,RV,0.8,0.847025,5166,2011,N/A,0.45782455651505893,HD
Kepler-257 d,Kepler-257,24.664551,0.0812259,0.165827,0.441609,Transit,N/A,1.037,5180,2014,0.9431548787200384,0.6936902178565525,Kepler
Kepler-342 b,Kepler-342,15.170318,0.0169862,0.119932,0.200732,Transit,N/A,1.472,6175,2014,2.100141847520329,2.822620466740705,Kepler
